"actor_id","st","st_ratio","count","canon_ratio"
"44148715","Religion",0.333333333333333,27,0.0377358490566038
"44148715","Social sciences",0.123456790123457,10,0.0377358490566038
"44148715","The arts",0,0,0.0377358490566038
"44152432","Applied science",0.0736196319018405,12,0.389423076923077
"44152432","History and geography",0.208588957055215,34,0.389423076923077
"44152432","Information, general works",0.165644171779141,27,0.389423076923077
"44152432","Language",0.0797546012269939,13,0.389423076923077
"44152432","Literature",0.355828220858896,58,0.389423076923077
"44152432","Natural science, mathematics",0.0184049079754601,3,0.389423076923077
"44152432","Philosophy",0.0245398773006135,4,0.389423076923077
"44152432","Religion",0.0184049079754601,3,0.389423076923077
"44152432","Social sciences",0.0552147239263804,9,0.389423076923077
"44152432","The arts",0,0,0.389423076923077
"44159562","Applied science",0.0253164556962025,4,0.210743801652893
"44159562","History and geography",0.0569620253164557,9,0.210743801652893
"44159562","Information, general works",0,0,0.210743801652893
"44159562","Language",0.0189873417721519,3,0.210743801652893
"44159562","Literature",0.107594936708861,17,0.210743801652893
"44159562","Natural science, mathematics",0,0,0.210743801652893
"44159562","Philosophy",0.00632911392405063,1,0.210743801652893
"44159562","Religion",0.759493670886076,120,0.210743801652893
"44159562","Social sciences",0.0253164556962025,4,0.210743801652893
"44159562","The arts",0,0,0.210743801652893
"44163741","Applied science",0.0769230769230769,2,0
"44163741","History and geography",0.0769230769230769,2,0
"44163741","Information, general works",0.0769230769230769,2,0
"44163741","Language",0,0,0
"44163741","Literature",0.692307692307692,18,0
"44163741","Natural science, mathematics",0,0,0
"44163741","Philosophy",0,0,0
"44163741","Religion",0,0,0
"44163741","Social sciences",0.0769230769230769,2,0
"44163741","The arts",0,0,0
"44165090","Applied science",0.0381231671554252,13,0.140816326530612
"44165090","History and geography",0.0733137829912024,25,0.140816326530612
"44165090","Information, general works",0.0146627565982405,5,0.140816326530612
"44165090","Language",0.0557184750733138,19,0.140816326530612
"44165090","Literature",0.586510263929619,200,0.140816326530612
"44165090","Natural science, mathematics",0.0234604105571848,8,0.140816326530612
"44165090","Philosophy",0.0351906158357771,12,0.140816326530612
"44165090","Religion",0.0850439882697947,29,0.140816326530612
"44165090","Social sciences",0.0821114369501466,28,0.140816326530612
"44165090","The arts",0.00586510263929619,2,0.140816326530612
"44182869","Applied science",0.00709219858156028,1,0.0985915492957746
"44182869","History and geography",0.0851063829787234,12,0.0985915492957746
"44182869","Information, general works",0.0141843971631206,2,0.0985915492957746
"44182869","Language",0.00709219858156028,1,0.0985915492957746
"44182869","Literature",0.00709219858156028,1,0.0985915492957746
"44182869","Natural science, mathematics",0,0,0.0985915492957746
"44182869","Philosophy",0.0354609929078014,5,0.0985915492957746
"44182869","Religion",0.666666666666667,94,0.0985915492957746
"44182869","Social sciences",0.177304964539007,25,0.0985915492957746
"44182869","The arts",0,0,0.0985915492957746
"44183431","Applied science",0.00909090909090909,1,0.0331491712707182
"44183431","History and geography",0.163636363636364,18,0.0331491712707182
"44183431","Information, general works",0,0,0.0331491712707182
"44183431","Language",0.0727272727272727,8,0.0331491712707182
"44183431","Literature",0.0272727272727273,3,0.0331491712707182
"44183431","Natural science, mathematics",0,0,0.0331491712707182
"44183431","Philosophy",0.0181818181818182,2,0.0331491712707182
"44183431","Religion",0.654545454545455,72,0.0331491712707182
"44183431","Social sciences",0.0545454545454545,6,0.0331491712707182
"44183431","The arts",0,0,0.0331491712707182
"44201641","Applied science",0,0,0.0892857142857143
"44201641","History and geography",0.0545454545454545,3,0.0892857142857143
"44201641","Information, general works",0.0727272727272727,4,0.0892857142857143
"44201641","Language",0,0,0.0892857142857143
"44201641","Literature",0.0545454545454545,3,0.0892857142857143
"44201641","Natural science, mathematics",0,0,0.0892857142857143
"44201641","Philosophy",0.0363636363636364,2,0.0892857142857143
"44201641","Religion",0.763636363636364,42,0.0892857142857143
"44201641","Social sciences",0.0181818181818182,1,0.0892857142857143
"44201641","The arts",0,0,0.0892857142857143
"44350696","Applied science",0.00313971742543171,2,0.261642675698561
"44350696","History and geography",0.00470957613814757,3,0.261642675698561
"44350696","Information, general works",0.00784929356357928,5,0.261642675698561
"44350696","Language",0,0,0.261642675698561
"44350696","Literature",0.021978021978022,14,0.261642675698561
"44350696","Natural science, mathematics",0,0,0.261642675698561
"44350696","Philosophy",0,0,0.261642675698561
"44350696","Religion",0.397174254317111,253,0.261642675698561
"44350696","Social sciences",0.565149136577708,360,0.261642675698561
"44350696","The arts",0,0,0.261642675698561
"44350961","Applied science",0.0128205128205128,2,0.0682492581602374
"44350961","History and geography",0.153846153846154,24,0.0682492581602374
"44350961","Information, general works",0.00641025641025641,1,0.0682492581602374
"44350961","Language",0.0256410256410256,4,0.0682492581602374
"44350961","Literature",0.141025641025641,22,0.0682492581602374
"44350961","Natural science, mathematics",0.0128205128205128,2,0.0682492581602374
"44350961","Philosophy",0.0128205128205128,2,0.0682492581602374
"44350961","Religion",0.506410256410256,79,0.0682492581602374
"44350961","Social sciences",0.128205128205128,20,0.0682492581602374
"44350961","The arts",0,0,0.0682492581602374
"44552282","Applied science",0.0285714285714286,4,0.269607843137255
"44552282","History and geography",0.00714285714285714,1,0.269607843137255
"44552282","Information, general works",0.0928571428571429,13,0.269607843137255
"44552282","Language",0.0785714285714286,11,0.269607843137255
"44552282","Literature",0.214285714285714,30,0.269607843137255
"44552282","Natural science, mathematics",0.0214285714285714,3,0.269607843137255
"44552282","Philosophy",0.0142857142857143,2,0.269607843137255
"44552282","Religion",0.45,63,0.269607843137255
"44552282","Social sciences",0.0928571428571429,13,0.269607843137255
"44552282","The arts",0,0,0.269607843137255
"4525402","Applied science",0.0181818181818182,1,0.141509433962264
"4525402","History and geography",0.163636363636364,9,0.141509433962264
"4525402","Information, general works",0.0181818181818182,1,0.141509433962264
"4525402","Language",0,0,0.141509433962264
"4525402","Literature",0.181818181818182,10,0.141509433962264
"4525402","Natural science, mathematics",0.109090909090909,6,0.141509433962264
"4525402","Philosophy",0.0181818181818182,1,0.141509433962264
"4525402","Religion",0.436363636363636,24,0.141509433962264
"4525402","Social sciences",0.0545454545454545,3,0.141509433962264
"4525402","The arts",0,0,0.141509433962264
"45726693","Applied science",0,0,1
"45726693","History and geography",0,0,1
"45726693","Information, general works",0,0,1
"45726693","Language",0,0,1
"45726693","Literature",0,0,1
"45726693","Natural science, mathematics",0,0,1
"45726693","Philosophy",0,0,1
"45726693","Religion",0,0,1
"45726693","Social sciences",1,72,1
"45726693","The arts",0,0,1
"45758179","Applied science",0,0,0.265060240963855
"45758179","History and geography",0,0,0.265060240963855
"45758179","Information, general works",0,0,0.265060240963855
"45758179","Language",0.0588235294117647,2,0.265060240963855
"45758179","Literature",0.0294117647058824,1,0.265060240963855
"45758179","Natural science, mathematics",0.0588235294117647,2,0.265060240963855
"45758179","Philosophy",0.0294117647058824,1,0.265060240963855
"45758179","Religion",0.205882352941176,7,0.265060240963855
"45758179","Social sciences",0.617647058823529,21,0.265060240963855
"45758179","The arts",0,0,0.265060240963855
"45758974","Applied science",0.0204081632653061,1,0.1875
"45758974","History and geography",0.102040816326531,5,0.1875
"45758974","Information, general works",0.0408163265306122,2,0.1875
"45758974","Language",0.0204081632653061,1,0.1875
"45758974","Literature",0.0816326530612245,4,0.1875
"45758974","Natural science, mathematics",0,0,0.1875
"45758974","Philosophy",0.0204081632653061,1,0.1875
"45758974","Religion",0.63265306122449,31,0.1875
"45758974","Social sciences",0.0612244897959184,3,0.1875
"45758974","The arts",0.0204081632653061,1,0.1875
"45765070","Applied science",0.25,1,0.0140845070422535
"45765070","History and geography",0,0,0.0140845070422535
"45765070","Information, general works",0,0,0.0140845070422535
"45765070","Language",0,0,0.0140845070422535
"45765070","Literature",0,0,0.0140845070422535
"45765070","Natural science, mathematics",0,0,0.0140845070422535
"45765070","Philosophy",0,0,0.0140845070422535
"45765070","Religion",0.25,1,0.0140845070422535
"45765070","Social sciences",0.5,2,0.0140845070422535
"45765070","The arts",0,0,0.0140845070422535
"45785847","Applied science",0.0418410041841004,10,0.483985765124555
"45785847","History and geography",0.0251046025104603,6,0.483985765124555
"45785847","Information, general works",0.00836820083682008,2,0.483985765124555
"45785847","Language",0.0669456066945607,16,0.483985765124555
"45785847","Literature",0.225941422594142,54,0.483985765124555
"45785847","Natural science, mathematics",0,0,0.483985765124555
"45785847","Philosophy",0.0209205020920502,5,0.483985765124555
"45785847","Religion",0.552301255230126,132,0.483985765124555
"45785847","Social sciences",0.0543933054393305,13,0.483985765124555
"45785847","The arts",0.00418410041841004,1,0.483985765124555
"45834064","Applied science",0,0,0
"45834064","History and geography",0.142857142857143,2,0
"45834064","Information, general works",0,0,0
"45834064","Language",0.0714285714285714,1,0
"45834064","Literature",0.142857142857143,2,0
"45834064","Natural science, mathematics",0,0,0
"45834064","Philosophy",0,0,0
"45834064","Religion",0.0714285714285714,1,0
"45834064","Social sciences",0.571428571428571,8,0
"45834064","The arts",0,0,0
"45850327","Applied science",0,0,0.0272108843537415
"45850327","History and geography",0.0701754385964912,4,0.0272108843537415
"45850327","Information, general works",0.280701754385965,16,0.0272108843537415
"45850327","Language",0.0175438596491228,1,0.0272108843537415
"45850327","Literature",0.087719298245614,5,0.0272108843537415
"45850327","Natural science, mathematics",0,0,0.0272108843537415
"45850327","Philosophy",0.087719298245614,5,0.0272108843537415
"45850327","Religion",0.228070175438596,13,0.0272108843537415
"45850327","Social sciences",0.228070175438596,13,0.0272108843537415
"45850327","The arts",0,0,0.0272108843537415
"45853006","Applied science",0.0208333333333333,1,0.431578947368421
"45853006","History and geography",0.0416666666666667,2,0.431578947368421
"45853006","Information, general works",0,0,0.431578947368421
"45853006","Language",0,0,0.431578947368421
"45853006","Literature",0.0208333333333333,1,0.431578947368421
"45853006","Natural science, mathematics",0,0,0.431578947368421
"45853006","Philosophy",0,0,0.431578947368421
"45853006","Religion",0.0416666666666667,2,0.431578947368421
"45853006","Social sciences",0.875,42,0.431578947368421
"45853006","The arts",0,0,0.431578947368421
"45855776","Applied science",0.138888888888889,5,0.287878787878788
"45855776","History and geography",0,0,0.287878787878788
"45855776","Information, general works",0.0277777777777778,1,0.287878787878788
"45855776","Language",0.0833333333333333,3,0.287878787878788
"45855776","Literature",0.277777777777778,10,0.287878787878788
"45855776","Natural science, mathematics",0.0277777777777778,1,0.287878787878788
"45855776","Philosophy",0,0,0.287878787878788
"45855776","Religion",0.444444444444444,16,0.287878787878788
"45855776","Social sciences",0,0,0.287878787878788
"45855776","The arts",0,0,0.287878787878788
"46380101","Applied science",0,0,0.443181818181818
"46380101","History and geography",0.024390243902439,2,0.443181818181818
"46380101","Information, general works",0,0,0.443181818181818
"46380101","Language",0,0,0.443181818181818
"46380101","Literature",0,0,0.443181818181818
"46380101","Natural science, mathematics",0,0,0.443181818181818
"46380101","Philosophy",0.0121951219512195,1,0.443181818181818
"46380101","Religion",0.963414634146341,79,0.443181818181818
"46380101","Social sciences",0,0,0.443181818181818
"46380101","The arts",0,0,0.443181818181818
"46620147","Applied science",0,0,0.244186046511628
"46620147","History and geography",0,0,0.244186046511628
"46620147","Information, general works",0.838709677419355,26,0.244186046511628
"46620147","Language",0,0,0.244186046511628
"46620147","Literature",0,0,0.244186046511628
"46620147","Natural science, mathematics",0,0,0.244186046511628
"46620147","Philosophy",0,0,0.244186046511628
"46620147","Religion",0.129032258064516,4,0.244186046511628
"46620147","Social sciences",0.032258064516129,1,0.244186046511628
